<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.27	17:30:00	5231.52	5235.97	5227.03	5231.27	6679	0	10
2026.02.27	17:45:00	5231.28	5246.51	5229.97	5239.49	6630	0	10
2026.02.27	18:00:00	5239.46	5255.92	5234.30	5253.93	7817	0	10
2026.02.27	18:15:00	5253.92	5257.91	5222.05	5234.32	8530	0	10
2026.02.27	18:30:00	5234.37	5238.50	5229.40	5235.77	7571	0	10
2026.02.27	18:45:00	5235.77	5238.15	5228.86	5229.18	6246	0	10
2026.02.27	19:00:00	5229.19	5236.03	5226.31	5231.58	6573	0	10
2026.02.27	19:15:00	5231.59	5232.60	5223.78	5228.94	5365	0	10
2026.02.27	19:30:00	5228.81	5236.81	5221.30	5234.62	6733	0	10
2026.02.27	19:45:00	5234.60	5237.02	5232.18	5234.78	5323	0	10
2026.02.27	20:00:00	5234.78	5238.38	5233.41	5233.59	4369	0	10
2026.02.27	20:15:00	5233.53	5234.58	5222.55	5230.63	6564	0	10
2026.02.27	20:30:00	5230.62	5240.12	5226.62	5239.71	4526	0	10
2026.02.27	20:45:00	5239.64	5246.97	5238.81	5245.37	4081	0	10
2026.02.27	21:00:00	5245.38	5251.26	5240.16	5246.78	4195	0	10
2026.02.27	21:15:00	5246.78	5252.38	5245.29	5248.00	3605	0	10
2026.02.27	21:30:00	5248.02	5251.12	5243.82	5246.38	3497	0	10
2026.02.27	21:45:00	5246.36	5251.49	5245.57	5250.10	3698	0	10
2026.02.27	22:00:00	5250.14	5252.33	5248.57	5251.64	2811	0	10
2026.02.27	22:15:00	5251.64	5262.41	5251.58	5256.94	3820	0	10
2026.02.27	22:30:00	5256.94	5263.37	5254.81	5260.07	4470	0	10
2026.02.27	22:45:00	5260.05	5265.55	5259.77	5263.52	6055	0	10
2026.02.27	23:00:00	5263.51	5264.13	5257.89	5259.85	2119	0	10
2026.02.27	23:15:00	5259.72	5263.64	5257.10	5262.23	1475	0	10
2026.02.27	23:30:00	5262.23	5276.27	5260.62	5274.68	2065	0	10
2026.02.27	23:45:00	5274.63	5281.15	5272.09	5280.20	2042	0	10
2026.03.02	01:00:00	5298.19	5380.12	5298.19	5348.34	10734	0	10
2026.03.02	01:15:00	5347.71	5358.71	5343.89	5355.67	9341	0	10
2026.03.02	01:30:00	5355.20	5393.58	5353.01	5382.32	8137	0	10
2026.03.02	01:45:00	5382.31	5390.52	5373.98	5386.98	7908	0	10
2026.03.02	02:00:00	5386.98	5388.28	5364.31	5376.05	10687	0	10
2026.03.02	02:15:00	5376.00	5376.13	5349.43	5364.80	10234	0	10
2026.03.02	02:30:00	5364.81	5373.55	5359.31	5365.42	7414	0	10
2026.03.02	02:45:00	5365.42	5366.43	5341.14	5347.56	7254	0	10
2026.03.02	03:00:00	5347.56	5347.56	5316.31	5340.19	12203	0	10
2026.03.02	03:15:00	5340.17	5345.73	5303.25	5307.85	10648	0	10
2026.03.02	03:30:00	5307.77	5339.25	5305.57	5333.91	11007	0	10
2026.03.02	03:45:00	5333.37	5338.25	5322.07	5325.05	8715	0	10
2026.03.02	04:00:00	5325.05	5335.39	5317.12	5327.99	7656	0	10
2026.03.02	04:15:00	5328.12	5336.32	5326.37	5331.60	5233	0	10
2026.03.02	04:30:00	5331.60	5351.75	5328.67	5351.12	6873	0	10
2026.03.02	04:45:00	5351.12	5351.76	5340.95	5346.60	5679	0	10
2026.03.02	05:00:00	5346.60	5357.53	5344.45	5355.09	5815	0	10
2026.03.02	05:15:00	5355.09	5359.55	5349.67	5355.68	4983	0	10
2026.03.02	05:30:00	5355.68	5364.98	5353.67	5362.29	3947	0	10
2026.03.02	05:45:00	5362.30	5366.75	5359.85	5366.34	2859	0	10
2026.03.02	06:00:00	5366.34	5367.20	5355.64	5356.18	3432	0	10
2026.03.02	06:15:00	5356.18	5366.04	5355.86	5363.41	3150	0	10
2026.03.02	06:30:00	5363.41	5364.28	5345.40	5354.31	3675	0	10
2026.03.02	06:45:00	5354.30	5358.67	5350.95	5356.01	2613	0	10
2026.03.02	07:00:00	5356.01	5356.03	5346.01	5350.17	3901	0	10
2026.03.02	07:15:00	5350.17	5354.41	5340.81	5350.86	3175	0	10
2026.03.02	07:30:00	5350.86	5363.67	5348.84	5360.69	4742	0	10
2026.03.02	07:45:00	5360.65	5366.39	5359.35	5366.14	4036	0	10
2026.03.02	08:00:00	5366.14	5380.25	5363.70	5375.26	4859	0	10
2026.03.02	08:15:00	5375.28	5381.86	5373.82	5380.71	4157	0	10
2026.03.02	08:30:00	5380.71	5383.13	5374.21	5375.63	5609	0	10
2026.03.02	08:45:00	5375.63	5389.98	5375.63	5387.77	4808	0	10
2026.03.02	09:00:00	5387.77	5406.89	5385.03	5406.05	6202	0	10
2026.03.02	09:15:00	5406.05	5419.27	5404.51	5408.83	5996	0	10
2026.03.02	09:30:00	5408.47	5411.78	5402.28	5403.23	5319	0	10
2026.03.02	09:45:00	5403.15	5414.73	5402.65	5408.39	5340	0	10
2026.03.02	10:00:00	5408.41	5413.07	5402.90	5409.79	6373	0	10
2026.03.02	10:15:00	5409.77	5416.19	5402.43	5415.79	5189	0	10
2026.03.02	10:30:00	5415.79	5416.85	5397.02	5401.81	5238	0	10
2026.03.02	10:45:00	5401.78	5411.08	5391.30	5394.08	4897	0	10
2026.03.02	11:00:00	5394.08	5400.31	5389.64	5394.81	5749	0	10
2026.03.02	11:15:00	5394.82	5398.69	5386.07	5394.70	4070	0	10
2026.03.02	11:30:00	5394.69	5402.73	5394.25	5396.69	3349	0	10
2026.03.02	11:45:00	5396.68	5397.39	5387.33	5392.05	3770	0	10
2026.03.02	12:00:00	5392.05	5394.59	5379.18	5390.55	4875	0	10
2026.03.02	12:15:00	5390.46	5392.48	5383.72	5390.12	3067	0	10
2026.03.02	12:30:00	5390.12	5400.91	5386.75	5400.51	3849	0	10
2026.03.02	12:45:00	5400.51	5400.86	5381.48	5389.51	3941	0	10
2026.03.02	13:00:00	5389.53	5394.80	5382.45	5388.65	3120	0	10
2026.03.02	13:15:00	5388.65	5397.20	5387.75	5390.58	3906	0	10
2026.03.02	13:30:00	5390.58	5400.01	5388.99	5389.20	3197	0	10
2026.03.02	13:45:00	5389.20	5389.93	5374.76	5385.42	5524	0	10
2026.03.02	14:00:00	5385.42	5398.34	5378.94	5391.56	5262	0	10
2026.03.02	14:15:00	5391.56	5395.97	5384.66	5394.07	3550	0	10
2026.03.02	14:30:00	5394.07	5398.77	5388.87	5396.63	3312	0	10
2026.03.02	14:45:00	5396.51	5398.46	5385.74	5397.06	3396	0	10
2026.03.02	15:00:00	5397.12	5410.26	5381.84	5384.39	9484	0	10
2026.03.02	15:15:00	5384.41	5409.26	5382.72	5401.66	8404	0	10
2026.03.02	15:30:00	5401.69	5416.67	5392.27	5393.01	7874	0	10
2026.03.02	15:45:00	5392.99	5398.35	5389.21	5394.06	6683	0	10
2026.03.02	16:00:00	5394.06	5395.27	5363.84	5375.32	8934	0	10
2026.03.02	16:15:00	5375.32	5376.88	5306.80	5333.65	12514	0	10
2026.03.02	16:30:00	5333.57	5355.97	5306.40	5347.53	13939	0	10
2026.03.02	16:45:00	5347.55	5351.76	5320.61	5332.61	12260	0	10
2026.03.02	17:00:00	5332.61	5346.89	5311.25	5333.86	13476	0	10
2026.03.02	17:15:00	5333.80	5339.16	5317.70	5331.02	12468	0	10
2026.03.02	17:30:00	5331.02	5348.84	5330.00	5342.40	10896	0	10
2026.03.02	17:45:00	5342.41	5345.28	5308.27	5316.02	10883	0	10
2026.03.02	18:00:00	5315.71	5315.71	5260.65	5300.66	13681	0	10
2026.03.02	18:15:00	5300.57	5314.45	5282.10	5309.89	10984	0	10
2026.03.02	18:30:00	5309.91	5311.81	5282.35	5301.60	10367	0	10
2026.03.02	18:45:00	5301.60	5306.30	5289.45	5290.19	10256	0	10
2026.03.02	19:00:00	5290.17	5309.78	5286.96	5298.56	10045	0	10
2026.03.02	19:15:00	5298.56	5312.17	5291.92	5304.59	9182	0	10
2026.03.02	19:30:00	5304.55	5320.98	5303.38	5304.39	8295	0	10
2026.03.02	19:45:00	5304.30	5311.15	5298.03	5306.78	7809	0	10
2026.03.02	20:00:00	5306.95	5308.32	5289.69	5295.39	7053	0	10
2026.03.02	20:15:00	5295.43	5306.03	5293.71	5297.80	7609	0	10
2026.03.02	20:30:00	5297.79	5303.27	5290.97	5303.26	4737	0	10
2026.03.02	20:45:00	5303.26	5316.74	5302.19	5315.52	5400	0	10
2026.03.02	21:00:00	5315.52	5333.41	5313.91	5330.67	6632	0	10
2026.03.02	21:15:00	5330.84	5332.94	5318.67	5330.90	6301	0	10
2026.03.02	21:30:00	5330.90	5334.26	5324.75	5325.19	5672	0	10
2026.03.02	21:45:00	5325.13	5332.32	5322.94	5330.48	4550	0	10
2026.03.02	22:00:00	5330.48	5346.36	5328.29	5337.52	6879	0	10
2026.03.02	22:15:00	5337.49	5346.45	5328.57	5333.46	7871	0	10
2026.03.02	22:30:00	5333.46	5344.77	5332.12	5341.86	6060	0	10
2026.03.02	22:45:00	5341.92	5342.60	5331.20	5332.30	7480	0	10
2026.03.02	23:00:00	5332.42	5339.80	5331.57	5335.44	3847	0	10
2026.03.02	23:15:00	5335.44	5340.47	5331.45	5332.61	3118	0	10
2026.03.02	23:30:00	5332.61	5332.82	5326.07	5331.43	4444	0	10
2026.03.02	23:45:00	5331.43	5331.43	5321.77	5322.12	1430	0	10
2026.03.03	01:00:00	5325.14	5347.15	5324.83	5338.83	3078	0	10
2026.03.03	01:15:00	5338.83	5342.04	5329.39	5336.83	2592	0	10
2026.03.03	01:30:00	5336.83	5337.00	5330.55	5330.90	2506	0	10
2026.03.03	01:45:00	5330.90	5346.73	5330.18	5345.98	3674	0	10
2026.03.03	02:00:00	5346.00	5349.68	5337.04	5348.53	3425	0	10
2026.03.03	02:15:00	5348.53	5358.92	5348.19	5357.90	4424	0	10
2026.03.03	02:30:00	5357.91	5362.07	5348.28	5355.00	4208	0	10
2026.03.03	02:45:00	5355.02	5359.51	5346.34	5350.19	4201	0	10
2026.03.03	03:00:00	5350.19	5372.14	5347.13	5368.31	8355	0	10
2026.03.03	03:15:00	5368.17	5379.94	5366.01	5377.12	6545	0	10
2026.03.03	03:30:00	5377.14	5378.64	5364.26	5364.35	7989	0	10
2026.03.03	03:45:00	5364.34	5365.52	5337.99	5339.18	10783	0	10
2026.03.03	04:00:00	5339.30	5357.49	5332.94	5350.10	9557	0	10
2026.03.03	04:15:00	5350.10	5359.86	5344.27	5358.96	6582	0	10
2026.03.03	04:30:00	5359.03	5365.33	5355.53	5360.90	8121	0	10
2026.03.03	04:45:00	5361.00	5368.15	5358.85	5367.05	6397	0	10
2026.03.03	05:00:00	5367.03	5371.59	5365.06	5366.67	6076	0	10
2026.03.03	05:15:00	5366.79	5373.49	5363.96	5367.35	5180	0	10
2026.03.03	05:30:00	5367.37	5370.66	5365.57	5369.17	3813	0	10
2026.03.03	05:45:00	5369.17	5369.91	5358.99	5367.52	3561	0	10
2026.03.03	06:00:00	5367.47	5367.98	5359.45	5361.85	3313	0	10
2026.03.03	06:15:00	5361.84	5375.69	5359.77	5372.07	3640	0	10
2026.03.03	06:30:00	5372.07	5375.66	5367.24	5369.71	3207	0	10
2026.03.03	06:45:00	5369.71	5370.18	5360.96	5361.26	4448	0	10
2026.03.03	07:00:00	5361.28	5367.24	5354.60	5362.26	4981	0	10
2026.03.03	07:15:00	5362.30	5364.23	5353.13	5358.84	4860	0	10
2026.03.03	07:30:00	5358.84	5359.57	5334.60	5345.31	8792	0	10
2026.03.03	07:45:00	5345.43	5346.94	5305.24	5319.27	10301	0	10
2026.03.03	08:00:00	5319.37	5323.26	5279.23	5289.88	10405	0	10
2026.03.03	08:15:00	5289.94	5319.62	5288.52	5316.82	8670	0	10
2026.03.03	08:30:00	5316.81	5319.42	5295.84	5310.26	8628	0	10
2026.03.03	08:45:00	5310.31	5315.35	5290.88	5310.76	7597	0	10
2026.03.03	09:00:00	5310.75	5318.62	5306.06	5315.00	5849	0	10
2026.03.03	09:15:00	5315.00	5320.17	5310.07	5313.49	4806	0	10
2026.03.03	09:30:00	5313.51	5328.43	5313.51	5326.50	5194	0	10
2026.03.03	09:45:00	5326.56	5331.22	5323.47	5327.75	6054	0	10
2026.03.03	10:00:00	5327.75	5336.01	5319.90	5319.90	7307	0	10
2026.03.03	10:15:00	5320.29	5328.73	5311.01	5311.98	6842	0	10
2026.03.03	10:30:00	5312.23	5313.48	5296.14	5305.36	7672	0	10
2026.03.03	10:45:00	5305.36	5311.48	5290.14	5295.78	8389	0	10
2026.03.03	11:00:00	5295.55	5303.89	5284.75	5296.42	7986	0	10
2026.03.03	11:15:00	5296.43	5302.55	5226.58	5241.85	9635	0	10
2026.03.03	11:30:00	5242.01	5270.96	5240.55	5264.18	7832	0	10
2026.03.03	11:45:00	5264.30	5280.97	5260.16	5275.11	6771	0	10
2026.03.03	12:00:00	5275.11	5287.81	5268.46	5272.74	5835	0	10
2026.03.03	12:15:00	5272.72	5281.48	5265.97	5276.95	4963	0	10
2026.03.03	12:30:00	5276.93	5276.95	5247.91	5260.77	6434	0	10
2026.03.03	12:45:00	5260.78	5261.02	5238.07	5248.32	7791	0	10
2026.03.03	13:00:00	5248.32	5264.10	5160.75	5199.16	10358	0	10
2026.03.03	13:15:00	5198.55	5209.53	5113.30	5126.92	10922	0	10
2026.03.03	13:30:00	5126.92	5143.19	5074.14	5124.86	13108	0	10
2026.03.03	13:45:00	5124.97	5158.09	5123.57	5144.67	9889	0	10
2026.03.03	14:00:00	5144.64	5193.25	5138.57	5192.87	11021	0	10
2026.03.03	14:15:00	5192.87	5208.65	5181.28	5204.24	8713	0	10
2026.03.03	14:30:00	5204.24	5212.11	5189.03	5203.07	6788	0	10
2026.03.03	14:45:00	5203.06	5226.85	5196.22	5224.59	7030	0	10
2026.03.03	15:00:00	5224.63	5224.67	5146.33	5164.21	14027	0	10
2026.03.03	15:15:00	5164.21	5184.66	5159.73	5178.01	11494	0	10
2026.03.03	15:30:00	5178.00	5186.15	5147.74	5156.51	10399	0	10
2026.03.03	15:45:00	5156.55	5159.36	5127.60	5156.86	10199	0	10
2026.03.03	16:00:00	5156.82	5175.69	5150.37	5165.14	11058	0	10
2026.03.03	16:15:00	5164.98	5166.58	5125.19	5146.13	9977	0	10
2026.03.03	16:30:00	5146.13	5146.13	5061.75	5071.30	15486	0	10
2026.03.03	16:45:00	5071.35	5076.35	5016.58	5038.47	15399	0	10
2026.03.03	17:00:00	5038.64	5070.19	5025.73	5039.76	15530	0	10
2026.03.03	17:15:00	5039.77	5053.14	4996.01	5044.13	14601	0	10
2026.03.03	17:30:00	5044.10	5070.22	5037.16	5061.79	13589	0	10
2026.03.03	17:45:00	5061.74	5097.00	5054.55	5095.80	13066	0	10
2026.03.03	18:00:00	5095.57	5122.51	5090.53	5108.08	12179	0	10
2026.03.03	18:15:00	5108.09	5126.13	5100.09	5112.68	12670	0	10
2026.03.03	18:30:00	5112.71	5134.77	5107.05	5111.19	11314	0	10
2026.03.03	18:45:00	5111.23	5115.84	5097.99	5106.76	11154	0	10
2026.03.03	19:00:00	5106.75	5107.38	5080.84	5098.41	12374	0	10
2026.03.03	19:15:00	5098.41	5109.96	5081.73	5083.39	10202	0	10
2026.03.03	19:30:00	5083.26	5086.03	5065.38	5078.71	11380	0	10
2026.03.03	19:45:00	5078.62	5084.60	5067.67	5079.36	9898	0	10
2026.03.03	20:00:00	5079.37	5103.94	5079.14	5103.35	9757	0	10
2026.03.03	20:15:00	5103.42	5117.23	5093.60	5112.25	8520	0	10
2026.03.03	20:30:00	5112.14	5137.24	5107.09	5133.47	10010	0	10
2026.03.03	20:45:00	5133.47	5138.33	5127.07	5136.15	7917	0	10
2026.03.03	21:00:00	5136.10	5149.02	5109.92	5112.35	9273	0	10
2026.03.03	21:15:00	5112.33	5121.33	5101.97	5106.74	9032	0	10
2026.03.03	21:30:00	5106.74	5119.15	5099.36	5119.10	10342	0	10
2026.03.03	21:45:00	5119.13	5128.54	5107.33	5113.37	11089	0	10
2026.03.03	22:00:00	5113.70	5127.19	5112.07	5119.04	10578	0	10
2026.03.03	22:15:00	5119.07	5130.56	5114.07	5122.79	9344	0	10
2026.03.03	22:30:00	5122.71	5126.29	5102.57	5111.62	8705	0	10
2026.03.03	22:45:00	5111.62	5113.36	5085.90	5097.28	10904	0	10
2026.03.03	23:00:00	5097.39	5110.45	5094.43	5098.85	3273	0	10
2026.03.03	23:15:00	5098.84	5101.27	5089.47	5089.56	4223	0	10
2026.03.03	23:30:00	5089.56	5096.42	5084.08	5091.77	2592	0	10
2026.03.03	23:45:00	5091.77	5093.60	5083.45	5088.37	2772	0	10
2026.03.04	01:00:00	5105.05	5118.54	5084.65	5117.60	5926	0	10
2026.03.04	01:15:00	5117.61	5128.32	5116.67	5126.60	5969	0	10
2026.03.04	01:30:00	5126.61	5128.48	5116.72	5125.61	4568	0	10
2026.03.04	01:45:00	5125.62	5129.74	5120.13	5125.36	2881	0	10
2026.03.04	02:00:00	5125.36	5126.35	5105.78	5116.12	6278	0	10
2026.03.04	02:15:00	5116.14	5128.94	5113.38	5125.19	5510	0	10
2026.03.04	02:30:00	5125.19	5137.77	5122.53	5132.35	4540	0	10
2026.03.04	02:45:00	5132.35	5140.41	5127.74	5138.67	5394	0	10
2026.03.04	03:00:00	5138.67	5162.76	5138.62	5159.53	9642	0	10
2026.03.04	03:15:00	5159.53	5164.56	5146.59	5146.95	8674	0	10
2026.03.04	03:30:00	5146.21	5163.81	5142.42	5163.36	11065	0	10
2026.03.04	03:45:00	5163.36	5178.56	5158.12	5174.96	8899	0	10
2026.03.04	04:00:00	5174.96	5190.90	5168.10	5190.25	8193	0	10
2026.03.04	04:15:00	5190.31	5190.31	5176.06	5177.76	6545	0	10
2026.03.04	04:30:00	5177.67	5180.39	5163.95	5180.39	7783	0	10
2026.03.04	04:45:00	5180.39	5181.04	5154.02	5156.29	8512	0	10
2026.03.04	05:00:00	5156.30	5160.29	5141.36	5156.11	7367	0	10
2026.03.04	05:15:00	5156.11	5168.36	5151.52	5162.70	6531	0	10
2026.03.04	05:30:00	5162.62	5167.91	5154.05	5163.01	7085	0	10
2026.03.04	05:45:00	5162.99	5177.72	5159.68	5174.43	4866	0	10
2026.03.04	06:00:00	5174.45	5180.94	5171.80	5174.05	4980	0	10
2026.03.04	06:15:00	5174.05	5174.23	5162.82	5168.08	4931	0	10
2026.03.04	06:30:00	5168.08	5170.82	5152.06	5161.78	5176	0	10
2026.03.04	06:45:00	5161.78	5165.25	5154.85	5156.83	4804	0	10
2026.03.04	07:00:00	5156.83	5166.42	5152.23	5161.06	5900	0	10
2026.03.04	07:15:00	5161.06	5165.88	5152.95	5156.66	5611	0	10
2026.03.04	07:30:00	5156.64	5167.73	5155.25	5160.49	7393	0	10
2026.03.04	07:45:00	5160.49	5168.11	5154.07	5159.86	7546	0	10
2026.03.04	08:00:00	5159.85	5159.86	5120.75	5141.52	8291	0	10
2026.03.04	08:15:00	5141.42	5150.46	5128.79	5134.53	7543	0	10
2026.03.04	08:30:00	5134.53	5156.04	5132.72	5148.68	7649	0	10
2026.03.04	08:45:00	5148.68	5160.94	5146.79	5160.52	6215	0	10
2026.03.04	09:00:00	5160.52	5175.94	5158.52	5167.53	6569	0	10
2026.03.04	09:15:00	5167.53	5174.51	5163.68	5167.52	5024	0	10
2026.03.04	09:30:00	5167.52	5173.27	5163.71	5169.61	4392	0	10
2026.03.04	09:45:00	5169.61	5175.89	5168.21	5168.21	3940	0	10
2026.03.04	10:00:00	5168.26	5172.25	5147.54	5157.40	7660	0	10
2026.03.04	10:15:00	5157.40	5168.79	5152.47	5162.82	5100	0	10
2026.03.04	10:30:00	5162.82	5176.32	5161.64	5175.70	5110	0	10
2026.03.04	10:45:00	5175.70	5182.16	5166.23	5167.57	4652	0	10
2026.03.04	11:00:00	5167.57	5171.34	5159.24	5164.10	5708	0	10
2026.03.04	11:15:00	5164.10	5178.46	5162.39	5170.78	3802	0	10
2026.03.04	11:30:00	5170.78	5185.08	5168.95	5182.53	3774	0	10
2026.03.04	11:45:00	5182.53	5184.91	5175.87	5182.31	4142	0	10
2026.03.04	12:00:00	5182.30	5198.20	5182.30	5198.08	6639	0	10
2026.03.04	12:15:00	5198.29	5202.44	5186.94	5188.12	5979	0	10
2026.03.04	12:30:00	5188.14	5191.38	5179.67	5185.66	4850	0	10
2026.03.04	12:45:00	5185.66	5193.91	5181.68	5189.97	3659	0	10
2026.03.04	13:00:00	5189.97	5196.66	5187.86	5195.23	2393	0	10
2026.03.04	13:15:00	5195.23	5197.65	5190.21	5195.07	3527	0	10
2026.03.04	13:30:00	5195.07	5200.89	5191.01	5193.04	3944	0	10
2026.03.04	13:45:00	5193.04	5194.54	5187.75	5192.35	3430	0	10
2026.03.04	14:00:00	5192.35	5206.24	5192.35	5197.57	5160	0	10
2026.03.04	14:15:00	5197.57	5197.80	5174.37	5178.41	6587	0	10
2026.03.04	14:30:00	5178.40	5178.48	5156.45	5167.05	8651	0	10
2026.03.04	14:45:00	5167.05	5173.34	5159.90	5171.27	4218	0	10
2026.03.04	15:00:00	5171.27	5196.36	5170.97	5193.50	8328	0	10
2026.03.04	15:15:00	5193.42	5195.58	5179.27	5192.29	7342	0	10
2026.03.04	15:30:00	5192.29	5192.94	5181.89	5188.42	7282	0	10
2026.03.04	15:45:00	5188.42	5192.37	5167.43	5168.03	7936	0	10
2026.03.04	16:00:00	5168.03	5180.73	5164.28	5165.37	8090	0	10
2026.03.04	16:15:00	5165.37	5175.34	5160.19	5166.47	8111	0	10
2026.03.04	16:30:00	5166.47	5185.20	5163.22	5171.81	13266	0	10
2026.03.04	16:45:00	5171.81	5179.71	5138.75	5147.24	13299	0	10
2026.03.04	17:00:00	5146.36	5162.90	5131.33	5134.45	12401	0	10
2026.03.04	17:15:00	5134.39	5159.86	5132.82	5156.24	11141	0	10
2026.03.04	17:30:00	5156.24	5167.12	5137.65	5144.00	9706	0	10
2026.03.04	17:45:00	5144.00	5152.99	5133.42	5151.33	10701	0	10
2026.03.04	18:00:00	5151.33	5162.71	5143.39	5148.63	9563	0	10
2026.03.04	18:15:00	5148.65	5156.00	5138.36	5146.20	9671	0	10
2026.03.04	18:30:00	5146.20	5159.30	5144.15	5146.76	8726	0	10
2026.03.04	18:45:00	5146.74	5152.92	5142.87	5149.87	6624	0	10
2026.03.04	19:00:00	5149.83	5153.05	5143.11	5147.41	7184	0	10
2026.03.04	19:15:00	5147.41	5150.01	5120.49	5133.52	8333	0	10
2026.03.04	19:30:00	5133.57	5139.32	5128.18	5137.67	8342	0	10
2026.03.04	19:45:00	5137.67	5147.76	5135.65	5141.15	7191	0	10
2026.03.04	20:00:00	5141.15	5143.55	5117.63	5124.79	8434	0	10
2026.03.04	20:15:00	5124.79	5128.12	5111.36	5124.02	9390	0	10
2026.03.04	20:30:00	5123.89	5130.05	5108.86	5125.24	6982	0	10
2026.03.04	20:45:00	5125.24	5134.75	5123.67	5133.90	5639	0	10
2026.03.04	21:00:00	5133.90	5136.85	5126.44	5131.42	3704	0	10
2026.03.04	21:15:00	5131.42	5133.24	5124.72	5124.76	5103	0	10
2026.03.04	21:30:00	5124.76	5132.30	5123.47	5131.01	5730	0	10
2026.03.04	21:45:00	5131.06	5139.65	5129.65	5137.89	5722	0	10
2026.03.04	22:00:00	5137.72	5138.78	5126.98	5129.91	7029	0	10
2026.03.04	22:15:00	5129.91	5138.44	5123.73	5137.28	6932	0	10
2026.03.04	22:30:00	5137.28	5146.66	5136.95	5144.00	4933	0	10
2026.03.04	22:45:00	5144.00	5144.60	5132.88	5134.73	5842	0	10
2026.03.04	23:00:00	5134.74	5144.00	5133.80	5140.32	2720	0	10
2026.03.04	23:15:00	5140.32	5141.76	5136.28	5141.60	1443	0	10
2026.03.04	23:30:00	5141.66	5142.03	5129.67	5135.80	1569	0	10
2026.03.04	23:45:00	5135.77	5142.40	5135.19	5141.32	1404	0	10
2026.03.05	01:00:00	5140.14	5154.94	5140.14	5146.83	2468	0	10
2026.03.05	01:15:00	5146.83	5156.91	5146.36	5154.85	1537	0	10
2026.03.05	01:30:00	5154.85	5156.50	5148.82	5155.90	1698	0	10
2026.03.05	01:45:00	5156.05	5166.19	5155.12	5165.24	3037	0	10
2026.03.05	02:00:00	5165.24	5172.89	5159.33	5171.27	3306	0	10
2026.03.05	02:15:00	5171.27	5180.04	5170.89	5173.46	2897	0	10
2026.03.05	02:30:00	5173.46	5177.03	5168.54	5171.59	3182	0	10
2026.03.05	02:45:00	5171.60	5177.49	5166.32	5172.72	3727	0	10
2026.03.05	03:00:00	5172.72	5186.47	5169.87	5176.49	7305	0	10
2026.03.05	03:15:00	5176.49	5182.40	5172.69	5177.69	6707	0	10
2026.03.05	03:30:00	5177.69	5179.17	5167.42	5172.79	6404	0	10
2026.03.05	03:45:00	5172.79	5180.17	5169.47	5172.67	6011	0	10
2026.03.05	04:00:00	5172.67	5181.70	5171.74	5178.79	5739	0	10
2026.03.05	04:15:00	5178.79	5188.19	5176.61	5184.12	4254	0	10
2026.03.05	04:30:00	5184.12	5187.17	5174.44	5175.52	5733	0	10
2026.03.05	04:45:00	5175.46	5192.53	5174.32	5192.00	5730	0	10
2026.03.05	05:00:00	5192.00	5194.99	5184.10	5185.92	6202	0	10
2026.03.05	05:15:00	5185.92	5191.31	5184.66	5185.24	5468	0	10
2026.03.05	05:30:00	5185.25	5191.02	5181.40	5188.72	4025	0	11
2026.03.05	05:45:00	5188.72	5191.15	5178.25	5180.26	3373	0	11
2026.03.05	06:00:00	5180.23	5185.80	5176.91	5183.80	3270	0	11
2026.03.05	06:15:00	5183.81	5186.77	5174.80	5178.67	3710	0	11
2026.03.05	06:30:00	5178.69	5180.28	5173.94	5174.53	2706	0	11
2026.03.05	06:45:00	5174.53	5175.75	5166.33	5171.60	3639	0	11
2026.03.05	07:00:00	5171.61	5176.91	5169.20	5175.54	3799	0	11
2026.03.05	07:15:00	5175.58	5176.80	5169.92	5172.52	3352	0	11
2026.03.05	07:30:00	5172.50	5174.35	5161.89	5166.36	6689	0	11
2026.03.05	07:45:00	5166.36	5169.45	5148.37	5148.67	6800	0	11
2026.03.05	08:00:00	5148.67	5155.45	5120.72	5132.70	9678	0	11
2026.03.05	08:15:00	5132.69	5143.96	5124.51	5143.09	7678	0	11
2026.03.05	08:30:00	5143.09	5156.80	5140.22	5150.95	7154	0	11
2026.03.05	08:45:00	5150.95	5168.91	5149.06	5167.73	6776	0	11
2026.03.05	09:00:00	5167.73	5172.74	5161.40	5161.96	5386	0	11
2026.03.05	09:15:00	5161.96	5167.91	5159.91	5166.06	4071	0	11
2026.03.05	09:30:00	5166.06	5167.01	5159.68	5160.33	5308	0	11
2026.03.05	09:45:00	5160.33	5166.28	5158.81	5162.25	5017	0	11
2026.03.05	10:00:00	5162.25	5162.58	5141.88	5141.88	6791	0	11
2026.03.05	10:15:00	5141.88	5148.72	5137.54	5144.59	6520	0	11
2026.03.05	10:30:00	5144.59	5163.46	5143.65	5161.20	5256	0	11
2026.03.05	10:45:00	5161.20	5170.20	5161.18	5165.56	4086	0	11
2026.03.05	11:00:00	5165.55	5180.52	5161.34	5179.48	7238	0	11
2026.03.05	11:15:00	5179.48	5180.58	5167.11	5169.74	6552	0	11
2026.03.05	11:30:00	5169.74	5169.74	5153.25	5162.54	5604	0	11
2026.03.05	11:45:00	5162.61	5165.46	5157.04	5161.10	4743	0	11
2026.03.05	12:00:00	5161.10	5161.11	5146.14	5154.42	4683	0	11
2026.03.05	12:15:00	5154.42	5158.82	5151.69	5156.31	3645	0	11
